index,OPE ID,School,City,State,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
453,4586,PURDUE UNIVERSITY GLOBAL,INDIANAPOLIS,IN,46240,Public,Subsidized,7203,7617,23332581,8679,10625273
5497,3170,OKLAHOMA STATE UNIVERSITY,STILLWATER,OK,74078,Public,Unsubsidized - Undergraduate,4854,5201,20391083,5201,10622535
18257,3090,OHIO STATE UNIVERSITY,COLUMBUS,OH,43210,Public,Grad Plus,1078,1086,20552681,1156,10585440
13054,1397,UNIVERSITY OF NEW HAVEN,WEST HAVEN,CT,6516,Private-Nonprofit,Parent Plus,817,833,20661743,833,10577466
18680,20530,LIBERTY UNIVERSITY,,VA,,Private-Nonprofit,Grad Plus,1369,1393,28463639,1393,10564072
1375,3404,JOHNSON & WALES UNIVERSITY,PROVIDENCE,RI,2903,Private-Nonprofit,Subsidized,5157,5451,20914854,5451,10534379
13985,3051,KENT STATE UNIVERSITY,KENT,OH,44242,Public,Parent Plus,1385,1434,20019066,1434,10533061
8629,1314,"UNIVERSITY OF CALIFORNIA, IRVINE",IRVINE,CA,92697,Public,Unsubsidized - Graduate,1283,1382,28845090,1382,10522839
5105,2441,UNIVERSITY OF SOUTHERN MISSISSIPPI,HATTIESBURG,MS,39406,Public,Unsubsidized - Undergraduate,4516,4756,20621487,4793,10503088
732,2329,WAYNE STATE UNIVERSITY,DETROIT,MI,48202,Public,Subsidized,4737,4821,20862292,4821,10496609
10032,3642,TEXAS SOUTHERN UNIVERSITY,HOUSTON,TX,77004,Public,Unsubsidized - Graduate,1091,1105,20942450,1105,10478227
1485,9741,UNIVERSITY OF TEXAS AT DALLAS,RICHARDSON,TX,75080,Public,Subsidized,4437,4499,19847583,4509,10470352
13991,3077,MIAMI UNIVERSITY,OXFORD,OH,45056,Public,Parent Plus,937,966,20808312,966,10469312
8805,1459,STRAYER UNIVERSITY,WASHINGTON,DC,20005,Proprietary,Unsubsidized - Graduate,1911,1915,27165316,2070,10458654
18570,3545,BAYLOR UNIVERSITY,WACO,TX,76798,Private-Nonprofit,Grad Plus,876,945,19788928,992,10454577
9046,12300,PALMER COLLEGE OF CHIROPRACTIC,DAVENPORT,IA,52803,Private-Nonprofit,Unsubsidized - Graduate,767,790,22721365,790,10438774
13764,2629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NEW BRUNS-NEWARK-CAMDEN,NJ,8901,Public,Parent Plus,1015,1024,20252851,1026,10432697
9154,2025,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE,BATON ROUGE,LA,70813,Public,Unsubsidized - Graduate,1059,1081,20834591,1081,10432236
13923,2923,EAST CAROLINA UNIVERSITY,GREENVILLE,NC,27858,Public,Parent Plus,1378,1418,20323504,1419,10423567
13143,1569,GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,30332,Public,Parent Plus,948,962,17936765,962,10388148
5840,4027,UTAH VALLEY UNIVERSITY,OREM,UT,84058,Public,Unsubsidized - Undergraduate,3894,3925,19897506,3925,10377072
312,1598,UNIVERSITY OF GEORGIA,ATHENS,GA,30602,Public,Subsidized,4717,4717,20078899,4717,10359917
8820,1481,FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,33431,Public,Unsubsidized - Graduate,1178,1178,20029639,1195,10350044
9720,3078,WRIGHT STATE UNIVERSITY,DAYTON,OH,45435,Public,Unsubsidized - Graduate,664,676,20404800,676,10330794
9189,2103,"UNIVERSITY OF MARYLAND, COLLEGE PARK",COLLEGE PARK,MD,20742,Public,Unsubsidized - Graduate,1194,1328,20208060,1328,10326444
5757,3631,TARLETON STATE UNIVERSITY,STEPHENVILLE,TX,76402,Public,Unsubsidized - Undergraduate,4449,4683,20583267,4683,10324181
8645,31713,UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES,,CA,,Proprietary,Unsubsidized - Graduate,1378,1378,27468718,1378,10323594
10034,3565,TEXAS A&M UNIVERSITY - COMMERCE,COMMERCE,TX,75429,Public,Unsubsidized - Graduate,1380,1420,20479383,1420,10316451
18258,3125,UNIVERSITY OF CINCINNATI,CINCINNATI,OH,45221,Public,Grad Plus,1660,1706,24058150,1706,10289521
17199,7012,SAMUEL MERRITT UNIVERSITY,OAKLAND,CA,94609,Private-Nonprofit,Grad Plus,700,748,26842285,748,10276524
18073,2837,STATE UNIVERSITY OF NEW YORK AT BUFFALO,BUFFALO,NY,14260,Public,Grad Plus,844,938,19325092,969,10271685
5219,2617,MONTCLAIR STATE UNIVERSITY,MONTCLAIR,NJ,7043,Public,Unsubsidized - Undergraduate,5333,5350,17985735,5350,10248101
13935,2933,HIGH POINT UNIVERSITY,HIGH POINT,NC,27268,Private-Nonprofit,Parent Plus,588,596,19479352,596,10243351
13651,2423,MISSISSIPPI STATE UNIVERSITY,MISSISSIPPI STATE,MS,39762,Public,Parent Plus,1306,1342,19490677,1342,10237058
18480,3448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,COLUMBIA,SC,29208,Public,Grad Plus,998,1072,19603273,1072,10211516
8864,1572,GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,30460,Public,Unsubsidized - Graduate,1477,1565,20115828,1565,10205499
850,2516,UNIVERSITY OF MISSOURI - COLUMBIA,COLUMBIA,MO,65211,Public,Subsidized,4662,4836,19563121,4836,10162114
12897,1313,"UNIVERSITY OF CALIFORNIA, DAVIS",DAVIS,CA,95616,Public,Parent Plus,1596,1599,30482502,1600,10158787
17218,1295,SOUTHWESTERN LAW SCHOOL,,CA,,Private-Nonprofit,Grad Plus,551,624,20174372,624,10154861
2,1009,AUBURN UNIVERSITY,AUBURN,AL,36849,Public,Subsidized,4504,4504,19474542,4535,10142490
9379,2441,UNIVERSITY OF SOUTHERN MISSISSIPPI,HATTIESBURG,MS,39406,Public,Unsubsidized - Graduate,1210,1210,19687548,1231,10128253
10025,3606,SAM HOUSTON STATE UNIVERSITY,HUNTSVILLE,TX,77340,Public,Unsubsidized - Graduate,1083,1083,20318630,1083,10124069
9167,8067,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER IN SHREVEPORT,SHREVEPORT,LA,71130,Public,Unsubsidized - Graduate,602,615,20033321,615,10105479
9541,3979,"TEACHERS COLLEGE, COLUMBIA UNIVERSITY",,NY,,Private-Nonprofit,Unsubsidized - Graduate,1047,1075,20159397,1082,10100192
680,2222,UNIVERSITY OF MASSACHUSETTS AT BOSTON,BOSTON,MA,2125,Public,Subsidized,4463,4470,20013814,4476,10091541
9538,2836,BINGHAMTON UNIVERSITY,BINGHAMTON,NY,13902,Public,Unsubsidized - Graduate,982,1008,19614164,1014,10039069
13052,1403,SACRED HEART UNIVERSITY,FAIRFIELD,CT,6825,Private-Nonprofit,Parent Plus,674,683,18310761,683,10023290
78,1125,CALIFORNIA BAPTIST UNIVERSITY,RIVERSIDE,CA,92504,Private-Nonprofit,Subsidized,4374,4462,18845485,4462,9974099
5204,2569,UNIVERSITY OF NEVADA - LAS VEGAS,LAS VEGAS,NV,89154,Public,Unsubsidized - Undergraduate,4265,4355,19357160,4362,9970098
454,1786,BALL STATE UNIVERSITY,MUNCIE,IN,47306,Public,Subsidized,4768,4791,19120362,4791,9963360
4275,1052,UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,AL,35294,Public,Unsubsidized - Undergraduate,4624,4853,20665491,4853,9961010
983,2882,SYRACUSE UNIVERSITY,SYRACUSE,NY,13244,Private-Nonprofit,Subsidized,4354,4355,19201250,4365,9955256
17411,1580,MERCER UNIVERSITY,MACON,GA,31207,Private-Nonprofit,Grad Plus,984,1051,20403097,1132,9951071
4380,1881,ASHFORD UNIVERSITY,SAN DIEGO,CA,92123,Proprietary,Unsubsidized - Undergraduate,3454,3479,19416171,3562,9938887
4845,2002,WESTERN KENTUCKY UNIVERSITY,BOWLING GREEN,KY,42101,Public,Unsubsidized - Undergraduate,4476,4748,19663083,4748,9937655
9283,2330,WESTERN MICHIGAN UNIVERSITY,KALAMAZOO,MI,49008,Public,Unsubsidized - Graduate,1168,1196,19950514,1196,9935187
209,1370,UNIVERSITY OF COLORADO BOULDER,BOULDER,CO,80309,Public,Subsidized,4520,4557,19557841,4557,9932415
13802,2722,FORDHAM UNIVERSITY - ROSE HILL CAMPUS,BRONX,NY,10458,Private-Nonprofit,Parent Plus,577,592,19339178,592,9911093
4915,2103,"UNIVERSITY OF MARYLAND, COLLEGE PARK",COLLEGE PARK,MD,20742,Public,Unsubsidized - Undergraduate,4787,5001,19444164,5001,9899465
8778,1403,SACRED HEART UNIVERSITY,FAIRFIELD,CT,6825,Private-Nonprofit,Unsubsidized - Graduate,1273,1283,21597153,1283,9893377
210,1350,COLORADO STATE UNIVERSITY,FORT COLLINS,CO,80523,Public,Subsidized,4312,4427,18554564,4428,9878470
4370,1137,"CALIFORNIA STATE UNIVERSITY, FULLERTON",FULLERTON,CA,92831,Public,Unsubsidized - Undergraduate,4327,4388,19233882,4388,9872397
930,2569,UNIVERSITY OF NEVADA - LAS VEGAS,LAS VEGAS,NV,89154,Public,Subsidized,4623,4692,19305800,4698,9856721
5866,3721,JAMES MADISON UNIVERSITY,HARRISONBURG,VA,22807,Public,Unsubsidized - Undergraduate,5032,5364,19365461,5364,9851731
14407,3735,VIRGINIA COMMONWEALTH UNIVERSITY,RICHMOND,VA,23284,Public,Parent Plus,1046,1084,19043991,1084,9847554
791,8694,RASMUSSEN COLLEGE,SAINT CLOUD,MN,56301,Proprietary,Subsidized,7178,7513,21626756,7513,9847026
4373,1150,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,SACRAMENTO,CA,95819,Public,Unsubsidized - Undergraduate,3956,4040,18231158,4049,9836529
4523,1431,UNIVERSITY OF DELAWARE,NEWARK,DE,19716,Public,Unsubsidized - Undergraduate,5384,5633,19393717,5636,9827572
14498,3863,MARQUETTE UNIVERSITY,MILWAUKEE,WI,53201,Private-Nonprofit,Parent Plus,807,842,18956486,842,9825105
10033,9741,UNIVERSITY OF TEXAS AT DALLAS,RICHARDSON,TX,75080,Public,Unsubsidized - Graduate,1112,1158,18550835,1166,9823917
18375,3352,PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE,,PA,,Private-Nonprofit,Grad Plus,1128,1308,28189156,1308,9788179
8694,1229,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,WHITTIER,CA,90604,Private-Nonprofit,Unsubsidized - Graduate,679,1153,9785725,1153,9785725
13652,2440,UNIVERSITY OF MISSISSIPPI,UNIVERSITY,MS,38677,Public,Parent Plus,863,874,19122743,874,9739358
13212,1665,COLUMBIA COLLEGE CHICAGO,CHICAGO,IL,60605,Private-Nonprofit,Parent Plus,799,862,19278866,862,9727101
13099,1538,UNIVERSITY OF TAMPA (THE),TAMPA,FL,33606,Private-Nonprofit,Parent Plus,785,815,18821475,815,9709879
13811,2806,ROCHESTER INSTITUTE OF TECHNOLOGY,ROCHESTER,NY,14623,Private-Nonprofit,Parent Plus,849,880,18655919,880,9675718
17354,1434,AMERICAN UNIVERSITY,WASHINGTON,DC,20016,Private-Nonprofit,Grad Plus,770,781,11436478,781,9666894
5423,2997,NORTH DAKOTA STATE UNIVERSITY - FARGO,FARGO,ND,58102,Public,Unsubsidized - Undergraduate,4236,4352,18623321,4352,9660288
678,2161,UNIVERSITY OF MASSACHUSETTS - LOWELL,LOWELL,MA,1854,Public,Subsidized,4271,4271,19034521,4295,9660032
736,2307,OAKLAND UNIVERSITY,ROCHESTER,MI,48309,Public,Subsidized,4373,4537,18624148,4537,9655379
95,1154,SAN FRANCISCO STATE UNIVERSITY,SAN FRANCISCO,CA,94132,Public,Subsidized,4108,4125,19096233,4125,9652854
8935,1737,NORTHERN ILLINOIS UNIVERSITY,DEKALB,IL,60115,Public,Unsubsidized - Graduate,1118,1122,18463810,1132,9652328
13071,1431,UNIVERSITY OF DELAWARE,NEWARK,DE,19716,Public,Parent Plus,809,819,19694078,822,9640242
5649,3404,JOHNSON & WALES UNIVERSITY,PROVIDENCE,RI,2903,Private-Nonprofit,Unsubsidized - Undergraduate,5816,6016,19046729,6016,9630651
9193,2102,UNIVERSITY OF BALTIMORE,BALTIMORE,MD,21201,Public,Unsubsidized - Graduate,996,997,18692407,997,9626344
9295,2318,SPRING ARBOR UNIVERSITY,SPRING ARBOR,MI,49283,Private-Nonprofit,Unsubsidized - Graduate,1009,1009,9627597,1018,9624813
83,1317,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",LA JOLLA,CA,92093,Public,Subsidized,6185,6339,28764115,6339,9602335
17664,1989,UNIVERSITY OF KENTUCKY,LEXINGTON,KY,40506,Public,Grad Plus,887,946,18642064,946,9598367
272,1481,FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,33431,Public,Subsidized,4318,4318,18817204,4340,9593800
13556,2243,CENTRAL MICHIGAN UNIVERSITY,MOUNT PLEASANT,MI,48859,Public,Parent Plus,1417,1420,18623783,1420,9592475
5755,3661,UNIVERSITY OF TEXAS AT EL PASO,EL PASO,TX,79968,Public,Unsubsidized - Undergraduate,3781,3825,18702430,3825,9578192
17180,1117,AZUSA PACIFIC UNIVERSITY,AZUSA,CA,91702,Private-Nonprofit,Grad Plus,1218,1305,24074507,1309,9576720
8642,7531,ACADEMY OF ART UNIVERSITY,SAN FRANCISCO,CA,94105,Proprietary,Unsubsidized - Graduate,937,937,18009992,937,9565748
13051,1402,QUINNIPIAC UNIVERSITY,HAMDEN,CT,6518,Private-Nonprofit,Parent Plus,715,717,19094009,723,9564351
9285,2259,EASTERN MICHIGAN UNIVERSITY,YPSILANTI,MI,48197,Public,Unsubsidized - Graduate,1097,1152,18728508,1152,9559178
9406,2519,UNIVERSITY OF MISSOURI - SAINT LOUIS,ST LOUIS,MO,63121,Public,Unsubsidized - Graduate,985,1031,18779570,1031,9556800
10226,3842,CONCORDIA UNIVERSITY,MEQUON,WI,53097,Private-Nonprofit,Unsubsidized - Graduate,1183,1185,19055154,1185,9548909
8934,1774,UNIVERSITY OF CHICAGO (THE),CHICAGO,IL,60637,Private-Nonprofit,Unsubsidized - Graduate,1358,1368,27576095,1369,9538373
4882,2031,UNIVERSITY OF LOUISIANA AT LAFAYETTE,LAFAYETTE,LA,70503,Public,Unsubsidized - Undergraduate,4144,4354,18367773,4354,9533903
379,1813,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS,INDIANAPOLIS,IN,46202,Public,Subsidized,4577,4659,18159936,4659,9529057
8663,1319,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",SAN FRANCISCO,CA,94143,Public,Unsubsidized - Graduate,798,810,24201477,1089,9514519
831,2441,UNIVERSITY OF SOUTHERN MISSISSIPPI,HATTIESBURG,MS,39406,Public,Subsidized,4374,4374,18719771,4419,9492354
1223,3170,OKLAHOMA STATE UNIVERSITY,STILLWATER,OK,74078,Public,Subsidized,4297,4356,18009705,4356,9486333
641,2103,"UNIVERSITY OF MARYLAND, COLLEGE PARK",COLLEGE PARK,MD,20742,Public,Subsidized,4168,4276,18534738,4276,9480982
5067,2360,"MINNESOTA STATE UNIVERSITY, MANKATO",MANKATO,MN,56002,Public,Unsubsidized - Undergraduate,4099,4231,17944170,4231,9478266
452,1825,PURDUE UNIVERSITY,WEST LAFAYETTE,IN,47907,Public,Subsidized,4457,4457,18278508,4457,9476022
10139,3728,OLD DOMINION UNIVERSITY,NORFOLK,VA,23529,Public,Unsubsidized - Graduate,1068,1108,18649810,1108,9475504
10179,3778,GONZAGA UNIVERSITY,SPOKANE,WA,99258,Private-Nonprofit,Unsubsidized - Graduate,1205,1205,22143624,1205,9455488
737,2259,EASTERN MICHIGAN UNIVERSITY,YPSILANTI,MI,48197,Public,Subsidized,4203,4408,18568173,4408,9453563
18689,10338,EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,23501,Public,Grad Plus,679,686,20558263,686,9447345
111,1146,"CALIFORNIA STATE UNIVERSITY, CHICO",CHICO,CA,95929,Public,Subsidized,4186,4245,17775237,4245,9392707
12904,11649,LOYOLA MARYMOUNT UNIVERSITY,,CA,,Private-Nonprofit,Parent Plus,543,554,18659339,565,9385902
8824,1480,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,TALLAHASSEE,FL,32307,Public,Unsubsidized - Graduate,980,998,18396508,998,9382747
17950,2506,SAINT LOUIS UNIVERSITY,ST LOUIS,MO,63103,Private-Nonprofit,Grad Plus,689,696,17705627,696,9353324
1282,3328,WEST CHESTER UNIVERSITY OF PENNSYLVANIA,WEST CHESTER,PA,19383,Public,Subsidized,4226,4261,18086256,4261,9315797
4378,1144,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",POMONA,CA,91768,Public,Unsubsidized - Undergraduate,3853,3871,18183672,3894,9309299
8871,1601,UNIVERSITY OF WEST GEORGIA,CARROLLTON,GA,30118,Public,Unsubsidized - Graduate,1431,1431,18324862,1431,9304293
1483,3631,TARLETON STATE UNIVERSITY,STEPHENVILLE,TX,76402,Public,Subsidized,4268,4323,18522340,4325,9298980
8644,1137,"CALIFORNIA STATE UNIVERSITY, FULLERTON",FULLERTON,CA,92831,Public,Unsubsidized - Graduate,1244,1265,17916053,1267,9274416
10042,11163,UNIVERSITY OF TEXAS AT TYLER,TYLER,TX,75799,Public,Unsubsidized - Graduate,928,963,18290007,963,9263341
4365,1151,SAN DIEGO STATE UNIVERSITY,SAN DIEGO,CA,92182,Public,Unsubsidized - Undergraduate,3817,3918,18100127,3918,9262397
8905,1610,UNIVERSITY OF HAWAII AT MANOA,HONOLULU,HI,96822,Public,Unsubsidized - Graduate,970,971,18396600,987,9259680
1488,3630,PRAIRIE VIEW AGRICULTURAL & MECHANICAL UNIVERSITY,PRAIRIE VIEW,TX,77446,Public,Subsidized,4400,4405,18483119,4405,9259043
5442,3032,CLEVELAND STATE UNIVERSITY,CLEVELAND,OH,44115,Public,Unsubsidized - Undergraduate,4056,4204,17708165,4204,9248154
855,2503,MISSOURI STATE UNIVERSITY,SPRINGFIELD,MO,65897,Public,Subsidized,4244,4288,18064039,4288,9245138
211,10148,COLORADO TECHNICAL UNIVERSITY,COLORADO SPRINGS,CO,80907,Proprietary,Subsidized,6934,6944,23513303,7416,9191067
387,1737,NORTHERN ILLINOIS UNIVERSITY,DEKALB,IL,60115,Public,Subsidized,4014,4173,17601463,4177,9186479
13493,2130,BOSTON UNIVERSITY,BOSTON,MA,2215,Private-Nonprofit,Parent Plus,527,560,17180585,560,9176573
4546,1481,FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,33431,Public,Unsubsidized - Undergraduate,4040,4040,17975580,4060,9170487
8656,1216,UNIVERSITY OF LA VERNE,LA VERNE,CA,91750,Private-Nonprofit,Unsubsidized - Graduate,897,903,17886123,903,9149212
532,1948,UNIVERSITY OF KANSAS,LAWRENCE,KS,66045,Public,Subsidized,4129,4183,17784637,4183,9145589
5384,2984,UNIVERSITY OF NORTH AT CAROLINA WILMINGTON (THE),WILMINGTON,NC,28403,Public,Unsubsidized - Undergraduate,4485,4705,18162795,4705,9143298
4846,1963,EASTERN KENTUCKY UNIVERSITY,RICHMOND,KY,40475,Public,Unsubsidized - Undergraduate,3859,3859,17488071,3925,9142149
9120,1963,EASTERN KENTUCKY UNIVERSITY,RICHMOND,KY,40475,Public,Unsubsidized - Graduate,1099,1099,17796355,1117,9139045
10143,3737,SHENANDOAH UNIVERSITY,WINCHESTER,VA,22601,Private-Nonprofit,Unsubsidized - Graduate,904,909,19266285,955,9131918
1566,4027,UTAH VALLEY UNIVERSITY,OREM,UT,84058,Public,Subsidized,4379,4407,17365940,4407,9110684
17103,42267,ALABAMA COLLEGE OF OSTEOPATHIC MEDICINE,DOTHAN,AL,36303,Private-Nonprofit,Grad Plus,524,531,18227389,531,9105208
9340,2345,UNIVERSITY OF ST THOMAS,ST PAUL,MN,55105,Private-Nonprofit,Unsubsidized - Graduate,1055,1072,18669886,1074,9086916
17097,1052,UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,AL,35294,Public,Grad Plus,845,958,21794784,958,9086778
249,1431,UNIVERSITY OF DELAWARE,NEWARK,DE,19716,Public,Subsidized,4040,4045,17874162,4045,9070672
1,1052,UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,AL,35294,Public,Subsidized,4272,4352,18590061,4352,9058344
4954,2222,UNIVERSITY OF MASSACHUSETTS AT BOSTON,BOSTON,MA,2125,Public,Unsubsidized - Undergraduate,4437,4473,17937389,4480,9053702
17928,2447,WILLIAM CAREY UNIVERSITY,HATTIESBURG,MS,39401,Private-Nonprofit,Grad Plus,558,571,18709507,756,9043204
17214,3947,"UNIVERSITY OF CALIFORNIA, HASTINGS COLLEGE OF THE LAW",,CA,,Public,Grad Plus,535,535,18067337,552,9038086
8655,1140,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",LOS ANGELES,CA,90032,Public,Unsubsidized - Graduate,1124,1124,17633966,1134,9037325
10986,11719,UNIVERSIDAD ANA G. MÉNDEZ - GURABO CAMPUS,GURABO,PR,778,Private-Nonprofit,Unsubsidized - Graduate,1071,1078,13128946,1078,9031790
5660,3451,COASTAL CAROLINA UNIVERSITY,CONWAY,SC,29526,Public,Unsubsidized - Undergraduate,4613,4938,17509274,4938,9031716
47,1108,UNIVERSITY OF ARKANSAS,FAYETTEVILLE,AR,72701,Public,Subsidized,4130,4333,17654364,4333,9023110
5839,3677,UTAH STATE UNIVERSITY,LOGAN,UT,84322,Public,Unsubsidized - Undergraduate,3449,3508,17396286,3508,9007579
273,1489,FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,32306,Public,Subsidized,3982,3982,9005691,4009,9005691
8915,1620,IDAHO STATE UNIVERSITY,POCATELLO,ID,83209,Public,Unsubsidized - Graduate,983,983,16059033,983,8988126
10061,23053,PARKER UNIVERSITY,,TX,,Private-Nonprofit,Unsubsidized - Graduate,563,563,17793519,563,8982636
5569,3273,HARRISBURG AREA COMMUNITY COLLEGE,HARRISBURG,PA,17110,Public,Unsubsidized - Undergraduate,3581,3594,17938219,3594,8978163
4352,1125,CALIFORNIA BAPTIST UNIVERSITY,RIVERSIDE,CA,92504,Private-Nonprofit,Unsubsidized - Undergraduate,4264,4401,16783198,4401,8974048
17216,12154,CALIFORNIA INSTITUTE OF INTEGRAL STUDIES,SAN FRANCISCO,CA,94103,Private-Nonprofit,Grad Plus,560,583,17611141,586,8966581
460,9917,IVY TECH COMMUNITY COLLEGE OF INDIANA,INDIANAPOLIS,IN,46208,Public,Subsidized,5468,5653,17902564,5653,8961339
281,6750,VALENCIA COLLEGE,ORLANDO,FL,32802,Public,Subsidized,4798,4838,17864092,4838,8953069
9933,3425,CLEMSON UNIVERSITY,CLEMSON,SC,29634,Public,Unsubsidized - Graduate,1086,1112,16862742,1112,8937420
13755,2589,UNIVERSITY OF NEW HAMPSHIRE,DURHAM,NH,3824,Public,Parent Plus,869,934,16617575,936,8933068
18754,11245,WEST VIRGINIA SCHOOL OF OSTEOPATHIC MEDICINE,LEWISBURG,WV,24901,Public,Grad Plus,534,551,17752634,556,8931983
5759,9741,UNIVERSITY OF TEXAS AT DALLAS,RICHARDSON,TX,75080,Public,Unsubsidized - Undergraduate,3952,4037,16779348,4042,8930466
4555,6750,VALENCIA COLLEGE,ORLANDO,FL,32802,Public,Unsubsidized - Undergraduate,3970,4011,17803077,4011,8923776
4661,1737,NORTHERN ILLINOIS UNIVERSITY,DEKALB,IL,60115,Public,Unsubsidized - Undergraduate,4066,4433,16997954,4438,8917130
5441,3131,UNIVERSITY OF TOLEDO,TOLEDO,OH,43606,Public,Unsubsidized - Undergraduate,4070,4411,17374233,4411,8914173
